food_id,food_name,meal_role,serving_size,kcal,carbohydrate,protein,fat,sugar,sodium,recipe_steps,recipe_images,ingredients,na_tip,source
524,해산물누들볶음,한그릇,,488.6,47.9,17.1,25.4,,274.5,"[""1. 홍합은 끓는 물에 살짝 데쳐 준비하고,\n조개는 소금물에 담그어 해감을 해\n놓는다."", ""2. 표고는 기둥을 제거하고 편으로 썰고,\n양파는 채를 썰고, 홍파프리카와\n피망은 씨를 제거한 뒤 5~6cm 길이로\n채를 썰어 놓는다."", ""3. 새우는 요지를 이용하여 등에 있는\n내장을 제거해 놓고 오징어는 피망과\n비슷한 크기로 채를 썰어 놓는다."", ""4. 스파게티면은 끓은 물에 소금을 넣고\n약 10분 정도 삶아 건져 올리브오일을\n살짝 발라 준비한다."", ""5. 팬에 올리브 오일을 두르고, 편 마늘을\n넣어 먼저 볶아 향을 만든다."", ""6. 마늘의 향이 나오면, 스파게티면을\n넣어 볶다가 카레가루를 넣고, 다시\n볶으면서 준비한 해물과 채소를 넣어\n볶아 완성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00524_6.png""]","홍합(30g), 조개(30g), 표고버섯(20g), 양파(20g)
홍파프리카(20g), 피망(20g), 오징어(30g), 칵텔새우(20g)
스파게티(100g), 소금(0.5g), 올리브오일(20g), 마늘(20g)
커리가루(30g)","다양한 해산물을 사용하게 되면, 나트륨을 넣지 않아도 맛이 충분히 우러나오기 때문에 나트륨을 감소 시킬 수 있어요",samsam
526,새우완자찜,반찬,,121.0,7.0,20.4,1.3,,175.8,"[""1. 준비한 새우의 반은 껍질을 벗겨\n내장을 제거하고 곱게 다진다."", ""2. 나머지 새우는 내장을 제거하고 껍질을\n벗겨, 2/3 정도 반으로 갈라 소금, 후추로\n밑간을 해 놓는다."", ""3. 다진 새우는 소고기와 섞어, 마늘을\n넣고 양념이 충분히 스며들도록 준비해\n놓는다."", ""4. 브로컬리는 데쳐 식힌 후 다지고, 당근과\n양파도 다져 소금에 살짝 절여 물기를\n제거해 놓는다."", ""5. 양념된 재료(③)에 준비해 놓은 채소\n(④)를 넣고, 녹말가루와 달걀을 풀어\n골고루 섞는다."", ""6. 반으로 갈라 준비한 새우에 녹말가루를\n살짝 뿌리고, 섞어놓은 재료(⑤)를\n완자를 빚어 새우에 올려 주고, 찜기에서\n약 10분 정도 쪄서 완성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00526_6.png""]","새우(100g), 소금(0.5g), 후춧가루(0.02g)
다진소고기(30g), 마늘(10g), 브로컬리(20g), 당근(20g)
양파(20g), 소금(0.5g), 달걀(30g), 녹말(10g)",칼슘과 타우린이 풍부한 새우를 다져 넣으면 나트륨을 적게 넣어도 맛있는 요리가 되어 나트륨 함량을 줄일 수 있어요.,samsam
527,두부된장무침,반찬,,217.7,14.4,15.5,10.9,,587.3,"[""1. 쌈채는 먹기 좋게 손으로 뜯어 놓는다."", ""2. 뜯어 놓은 쌈채를 물에 담그어 싱싱하게\n준비해 놓는다."", ""3. 두부는 면보에 넣어 손으로 짜서 물기를\n제거하고 준비한다."", ""4. 된장에 생크림을 넣어 골고루 섞어\n짠 맛을 줄여준다."", ""5. 으깬 두부에 된장을 넣어 섞어준다."", ""6. 물에 담그어 놓은 채소를 체에 건져,\n물기를 털어내고, 만들어 놓은 된장\n소스에 넣어 무친다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00527_6.png""]","두부(100g), 된장(20g), 쌈채(100g), 생크림(20g)",된장에 생크림을 섞어 나트륨을 감소시켰어요.,samsam
528,귀리죽,한그릇,,317.9,51.9,11.9,7.0,,53.4,"[""1. 귀리는 깨끗이 씻어 물에 불린다."", ""2. 쌀도 씻어 따로 불려 놓는다."", ""3. 양파와 부추는 송송 썰어 준비한다."", ""4. 냄비에 참기름을 넣고, 소고기를 먼저\n볶는다."", ""5. 볶아지는 냄비에 다시 불린 귀리와\n쌀을 넣어 볶아준다."", ""6. 충분히 귀리가 볶아지면 물을 넣고\n끓이다가, 썰어 놓은 채소를 넣고, 죽이\n어우러지게 끓인 뒤 달걀을 풀어 넣고\n다시 저어가면 끓여주고, 죽 위에\n흑임자를 올려 완성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00528_6.png""]","귀리(100g), 쌀(30g), 양파(20g), 부추(20g), 소고기(20g)
참기름(5g), 달걀(50g), 흑임자(2g)",귀리와 달걀을 넣어 고소한 맛을 더함으로써 짠맛을 대체했어요.,samsam
529,탕평채,반찬,,174.3,40.8,1.4,0.6,,607.3,"[""1. 청포묵을 약 6~7cm 길이로 썰어\n맛소금과 참기름에 살짝 버무려 놓는다."", ""2. 소고기는 채를 썰어 간장과 설탕,\n참기름에 볶아놓고 미나리는 데쳐\n찬물에 식혀 5~6cm 길이로 썰고,\n숙주는 머리와 꼬리를 떼어 내고,\n뜨거운 물에 데쳐 식혀 준비한다."", ""3. 홍파프리카는 씨를 제거하고 약 6cm\n길이로 썰어 놓는다."", ""4. 달걀은 황백으로 나눠 각각 지단을\n부쳐 채를 썰어 놓는다."", ""5. 김은 살짝 구어 봉투에 넣고 부수어\n김가루를 만들어 놓는다."", ""6. 저염간장에 설탕과 식초를 넣어 골고루\n섞어 탕평채 양념장을 만들고, 접시에\n준비한 청포묵을 담고, 그 위에 채소와\n고기를 올리고, 맨 위에 달걀지단과\n김가루를 올린 후 양념장을 끼얹어 완성\n한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00529_6.png""]","청포묵(150g), 맛소금(1g), 참기름(5g), 소고기(30g)
저염간장(20g), 설탕(10g), 참기름(5g), 미나리(20g)
숙주(20g), 홍파프리카(20g), 달걀(30g), 김(3g), 통깨(3g)
- 양념장 : 저염간장(10g), 설탕(10g), 식초(10g)",저염간장을 소스로 사용해서 나트륨을 감소시켰어요.,samsam
555,속채운대저토마토백김치,반찬,,76.0,15.1,3.5,0.2,,278.5,"[""1. 토마토는 윗부분을 자르고 속을\n파낸다."", ""2. 오이는 소금에 깨끗이 씻는다."", ""3. 소금을 팬에 볶은 후 배추를 절인다."", ""4. 절인 배추에 오이와 무를 넣고\n돌돌만다."", ""5. ?를 속을 파낸 토마토 안에 넣는다."", ""6. ?번을 통에 담아 소금 국물을 붓고\n양파와 마늘 생강을 넣는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00555_6.png""]","토마토(100g), 배춧잎(2장), 오이(50g), 무(50g), 양파(30g),
마늘(10g), 생강(5g), 소금(2g)","소금을 볶아서 김치 국물로 사용하면, 나트륨 함량은 줄이고 단 맛을 느낄 수 있어요.",samsam
557,들깨죽,한그릇,,338.7,28.9,11.7,19.6,,10.9,"[""1. 찹쌀은 깨끗이 씻어 물에 약 30분 간\n충분히 불린다."", ""2. 부추, 홍고추, 양파 및 당근을 잘게\n다진다."", ""3. 마늘은 곱게 다진다."", ""4. 냄비에 기름을 두르고 마늘을 볶다가\n불린 찹쌀을 넣고 볶는다."", ""5. 어느 정도 볶아지면 사골육수와\n들깨가루를 넣고 은근히 끓인다."", ""6. 찹쌀이 어느 정도 익으면 홍고추와\n부추를 넣고 살짝 끓인다""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00557_6.png""]","사골육수(800g), 들깨가루(200g), 마늘(5g), 부추(20g),
홍고추(1개), 양파(30g), 당근(15g), 찹쌀(50g)",사골육수에 들깨가루를 넣어 따로 간을 하지 않아도 맛있게 즐길 수 있어요.,samsam
559,룰룰랄라,반찬,,242.5,34.2,12.9,6.0,,55.5,"[""1. 양상추, 부추를 데친다."", ""2. 양송이버섯은 얇게 슬라이스하고 팬에\n기름을 살짝 두르고 굽는다."", ""3. 전복은 수저로 떼어 소금으로 씻고\n일정한 크기로 썰어 팬에 굽는다."", ""4. 닭고기는 일정한 크기로 썬 뒤 삶고,\n소고기도 일정한 크기로 썰어 양념 한\n뒤 볶는다."", ""5. 토마토, 양파, 당근은 잘게 썰고, 쌀은\n깨끗이 씻어 불려 야채를 넣고 밥을\n짓는다."", ""6. 쪄낸 양배추에 볶은 고기, 삶은 닭고기,\n구운 전복, 밥을 넣고 돌돌 말아 부추로\n묶어 접시에 담고, 한쪽에 구운 버섯을\n담는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00559_6.png""]","양상추(120g), 소고기(120g), 부추(100g), 닭고기(120g),
토마토(100g), 양파(50g), 전복(1개), 당근(20g),
양송이버섯(3개), 쌀(200g), 소금(0.3g)",구워 넣은 전복이 짠맛을 내서 소금을 적게 넣을 수 있어요.,samsam
560,매실소스를 곁들인 돼지고기만두,반찬,,183.4,21.0,15.1,4.3,,235.5,"[""1. 돼지고기 안심을 요리망치로 얇게\n두드려 펴고 후춧가루로 밑간한다."", ""2. 목이버섯은 불려 잘게 썰고 양파와\n마늘은 입자있게 다진다"", ""3. 당면은 따뜻한 물에 충분히 불려 썰고\n애호박, 당근, 표고버섯은 잘게 썬다."", ""4. 팬에 기름을 두르고 다진 양파와\n마늘을 볶는다."", ""5. 4번에 매실액과 잘게 자른 애호박,\n당근, 표고버섯, 목이버섯, 당면을\n넣고 볶아 만두소를 만든다."", ""6. 돼지고기는 넓게 펴서 만두소를 넣고\n주머니를 만들어 실로 묶고 토마토와\n함께 오븐에 굽는다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00560_6.png""]","돼지고기(안심, 120g), 당면(50g), 애호박(1/2개), 당근(30g),
표고버섯(20g), 목이버섯(10g), 양파(50g), 마늘(20g),
토마토(100g), 매실액(50g), 후춧가루(0.2g)","해독작용과 살균작용이 있는 매실을 사용하면 돼지고기의 냄새도 감소시키고, 매실의 깊은 맛으로 나트륨이 적고 맛좋은 만두를
만들 수 있어요.",samsam
562,머위향 통밀푸실리,한그릇,,275.9,58.0,9.7,0.6,,202.1,"[""1. 푸실리는 뜨거운 물에 약 10분 정도\n삶아 건져 올리브오일을 살짝 바른다."", ""2. 머윗대는 살짝 데친 후 찬물에 헹궈\n껍질을 벗긴다."", ""3. 껍질 벗긴 머윗대는 푸실리 크기로\n자른다."", ""4. 양파, 마늘은 입자있게 다진다."", ""5. 팬에 올리브오일을 두르고 다진 마늘과\n양파를 볶다가 화이트와인을 넣고\n볶는다."", ""6. 5번에 생크림, 소금을 넣고 믹서에 간\n뒤 푸실리와 머윗대를 넣고 한소끔\n끓인다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00562_6.png""]","머윗대(100g), 푸실리(50g), 올리브오일(20g), 마늘(10g),
양파(20g), 생크림(100g), 화이트와인(30g), 소금(0.2g)",머위의 향이 푸실리와 어우러져 간을 조금만 해도 충분히 맛을 낼 수 있어요.,samsam
564,바다완자탕,국물,,146.9,23.0,10.5,1.5,,119.2,"[""1. 대파, 무, 다시마를 물에 넣고 끓여\n육수를 만든다."", ""2. 육수에 가쓰오부시를 넣고 10분 정도\n가라앉힌 뒤 거른다."", ""3. 새우는 껍질을 벗겨 깨끗이 씻고\n바지락은 주물러 씻는다."", ""4. 손질한 새우와 바지락을 곱게 다진다."", ""5. 다진 새우와 바지락에 달걀흰자와\n전분을 넣고 골고루 섞어 완자를\n만들어 후라이팬에 살짝 굴려 모양이\n풀리지 않게 한다"", ""6. 준비된 육수에 완자를 넣고 완전히\n익히고 그릇에 담은 뒤 어슷썬\n홍고추와 풋고추를 위에 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00564_6.png""]","새우(3마리), 바지락(50g), 무(20g), 다시마(10g), 대파(20g),
가쓰오부시(10g), 달걀(1개), 전분(10g), 홍고추(1/2개),
풋고추(1/2개)",새우와 바지락을 넣으면 시원한 육수맛과 천연조미료 성분이 나와 따로 간을 할 필요가 없어요.,samsam
565,봄옷을 입은 닭,반찬,,656.4,100.9,23.3,17.7,,224.2,"[""1. 닭가슴살에 소금, 후춧가루로\n밑간하고 랩으로 말아 50℃ 정도의\n물에서 천천히 익힌다."", ""2. 달걀은 황백 지단을 만들어 채를 썰고,\n표고버섯, 당근, 오이, 파프리카 및\n고구마도 채를 썰어 팬에 볶는다."", ""3. 미나리는 끓는 물에 소금을 넣고 살짝\n데친 뒤 찬물에 헹군다"", ""4. 취나물은 끓는 물에 소금을 넣고 살짝\n데친 뒤 찬물에 헹구어 넓게 펴 놓는다."", ""5. 누룽지는 손으로 잘라 기름에 튀긴다."", ""6. 취나물에 익힌 닭가슴살과 볶은 야채를\n돌돌 말아 미나리를 감고 먹기 좋은\n크기로 썰어 접시에 담은 뒤 튀긴\n누룽지를 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00565_6.png""]","닭고기(가슴살, 100g), 취나물(20g), 달걀(1개), 애호박(1/2개),
당근(20g), 표고버섯(1개), 오이(50g), 파프리카(50g),
고구마(50g), 누룽지(20g), 소금(0.3g), 후춧가루(0.02g),
미나리(20g)",간을 살짝 해도 취나물의 향이 맛을 더해주어 나트륨을 줄일 수 있어요.,samsam
568,새우완자탕,국물,,13.4,13.2,12.2,1.3,,141.6,"[""1. 새우는 내장을 제거 하고 껍질을 벗겨\n깨끗이 씻는다."", ""2. 다진 새우에 전분, 후춧가루, 달걀흰자\n및 요리술을 섞는다."", ""3. 반죽새우를 잘 치대어 완자로 만든 후\n치킨 육수에 넣고 끓인다"", ""4. 청경채는 깨끗이 씻어 반으로 길게\n가른다."", ""5. 달걀은 황백으로 나눠 지단을 부쳐\n마름모꼴로 썬다."", ""6. 완자가 익으면 물 녹말을 한 수저 넣고\n청경채를 넣고 한소끔 끓인 뒤 그릇에\n담고 황백지단을 올린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00568_6.png""]","새우(5마리), 청경채(20g), 달걀(2개), 치킨육수(200g),
전분(30g), 후춧가루(0.01g), 요리술(20g), 소금(0.2g)",새우로 완자를 만들어 소금을 적게 넣어도 싱겁지 않고 맛있게 먹을 수 있어요.,samsam
569,아삭,반찬,,96.5,20.7,2.3,0.5,,1016.3,"[""1. 아스파라거스는 깨끗이 씻어 5cm\n길이로 썬다."", ""2. 당근을 아스파라거스 크기로 썬다."", ""3. 무도 아스파라거스 크기로 썬다."", ""4. 식초, 설탕을 동량으로 섞는다."", ""5. 식초 설탕물이 끓으면 통에 뜨거울 때\n붓고, 떠오르지 않도록 눌러 담는다."", ""6. 약 7일 정도 숙성한다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_1.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_2.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_3.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_4.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_5.png"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/20_00569_6.png""]","아스파라거스(5개), 당근(100g), 무(100g), 식초(200g),
설탕(200g), 월계수잎(3장), 통후추(20알), 소금(0.5g)",나트륨을 배출을 도와주는 아스파라거스를 초절임으로 만들어 오래 두고 먹을 수 있어요.,samsam
678,가지나물냉국,반찬,,28.7,4.9,1.5,0.7,,540.0,"[""1. 가지는 반 갈라 4등분하여 찜통에 5분간 찐 후 한 김 식혀준다."", ""2. 식은 가지를 새끼손가락 굵기로 찢는다."", ""3. 다진 고추, 실파, 마늘, 국간장을 넣어 양념장을 만든다."", ""4. 찐 가지에 양념장을 넣고 조물조물 무친다."", ""5. 차게 한 다시마국물 반컵에 식초, 죽염을 넣어 간한다."", ""6. 유리 그릇에 무친 가지를 담고 5를 부은 뒤 얼음을 띄우고 통깨를 뿌린다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/678-6.jpg""]","- 주재료 : 가지 50g, 다진 청양고추 2.5g, 다진 홍고추 2.5g, 다진 실파 2.5g, 다진 마늘 1.25g, 국간장 3g - 국물 : 다시마국물 100g(건다시마 5g), 사과식초 1.25g, 감식초 1.25g, 소금 0.5g, 통깨 1g",가지나물을 무쳐 냉장 보관했다가 먹을 때 다시마국물을 부어 먹으면 나물과 냉국 두 가지로 즐길 수 있다. - 두가지 식초를 혼합하여 냉국의 간을 맞추면 감칠맛이 더 좋아진다.,samsam
679,수삼매운닭찜,반찬,,320.6,37.0,21.8,11.2,,684.5,"[""1. 닭은 찬물에 담가 핏물을 제거하고 끓는 물에 넣고 데쳐 기름을 뺀다."", ""2. 당면과 표고버섯은 각각 물에 담가 불리고 버섯 불린 물은 따로 받아둔다."", ""3. 표고버섯, 감자, 양파, 당근은 한입 크기로 썰고 수삼과 대파는 어슷 썬다."", ""4. 냄비에 닭과 양념, 버섯, 감자, 양파, 당근, 건고추, 버섯 불린 물 3/4컵을 넣고 조린다."", ""5. 닭이 반쯤 익었을 때 수삼을 넣고 계속 조린다."", ""6. 닭이 다 익으면 당면, 대파, 다진 마늘을 넣고 살짝 끓여 담아낸다.""]","[""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-1.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-2.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-3.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-4.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-5.jpg"", ""http://www.foodsafetykorea.go.kr/uploadimg/cook/679-6.jpg""]","- 주재료 : 토막 낸 닭 170g(닭고기살 무게 90g), 수삼 25g, 건표고버섯 8g, 건표고버섯 불릴 물 150g, 감자 20g, 양파 25g, 당근 10g, 건청양고추 2.5g, 건당면 5g, 대파 10g, 다진 마늘 4g - 양념 : 간장 10g, 황설탕 8g, 올리고당 9g, 노두유 1g, 후추 0.25g",닭을 데칠 때 생강편을 넣으면 비린내가 없어진다. - 노두유는 캐러멜소스 대신 사용되는 간장의 일종으로 찜과 구이에 넣으면 색이 진해지고 향이 좋아진다.,samsam
